ISODISTORT
SUITE
HELP
ISODISTORT: modes details
Parent structure (1 P1)
a=5.59234, b=5.59234, c=3.89428, alpha=90.00000, beta=90.00000, gamma=90.00000
atom site    x         y         z         occ   
Pb1  1a     0.00000   0.00000   0.00000   1.00000
Pb2  1a     0.50000   0.50000   0.00000   1.00000
Ti1  1a     0.50000   0.00000   0.50000   1.00000
Ti2  1a     0.00000   0.50000   0.50000   1.00000
O1   1a     0.25000   0.25000   0.50000   1.00000
O2   1a    -0.25000  -0.25000   0.50000   1.00000
O3   1a     0.25000  -0.25000   0.50000   1.00000
O4   1a    -0.25000   0.25000   0.50000   1.00000
O5   1a     0.50000   0.00000   0.00000   1.00000
O6   1a     0.00000   0.50000   0.00000   1.00000

Subgroup details
1 P1, basis={(-16,0,0),(0,-1,0),(0,0,1)}, origin=(2.99212,1.00000,-0.01301), s=16, i=16

Undistorted superstructure 
a=89.47749, b=5.59234, c=3.89428, alpha=90.00000, beta=90.00000, gamma=90.00000
Ti3   0.09326  0.00000  0.51301  0.0000  0.0000 -0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_1(a) normfactor =  0.00395
Ti21  0.18701  0.50000  0.51301 -1.0000  0.0000  0.0000 
Ti23  0.24951  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti25  0.31201  0.50000  0.51301 -0.0000  0.0000  0.0000 
Ti27  0.37451  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti29  0.43701  0.50000  0.51301  1.0000  0.0000  0.0000 
Ti31  0.49951  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti18  0.56201  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti20  0.62451  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti22  0.68701  0.50000  0.51301 -1.0000  0.0000  0.0000 
Ti24  0.74951  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti26  0.81201  0.50000  0.51301 -0.0000  0.0000  0.0000 
Ti28  0.87451  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti30  0.93701  0.50000  0.51301  1.0000  0.0000  0.0000 
Ti32 -0.00049  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti17  0.06201  0.50000  0.51301 -0.0000  0.0000  0.0000 
Ti19  0.12451  0.50000  0.51301 -0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_1(b) normfactor =  0.00395
Ti21  0.18701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti23  0.24951  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti25  0.31201  0.50000  0.51301 -1.0000  0.0000  0.0000 
Ti27  0.37451  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti29  0.43701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti31  0.49951  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti18  0.56201  0.50000  0.51301  1.0000  0.0000  0.0000 
Ti20  0.62451  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti22  0.68701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti24  0.74951  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti26  0.81201  0.50000  0.51301 -1.0000  0.0000  0.0000 
Ti28  0.87451  0.50000  0.51301 -0.7071  0.0000  0.0000 
Ti30  0.93701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti32 -0.00049  0.50000  0.51301  0.7071  0.0000  0.0000 
Ti17  0.06201  0.50000  0.51301  1.0000  0.0000  0.0000 
Ti19  0.12451  0.50000  0.51301  0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_2(a) normfactor =  0.06322
Ti21  0.18701  0.50000  0.51301  0.0000 -1.0000  0.0000 
Ti23  0.24951  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti25  0.31201  0.50000  0.51301  0.0000 -0.0000  0.0000 
Ti27  0.37451  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti29  0.43701  0.50000  0.51301  0.0000  1.0000  0.0000 
Ti31  0.49951  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti18  0.56201  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti20  0.62451  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti22  0.68701  0.50000  0.51301  0.0000 -1.0000  0.0000 
Ti24  0.74951  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti26  0.81201  0.50000  0.51301  0.0000 -0.0000  0.0000 
Ti28  0.87451  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti30  0.93701  0.50000  0.51301  0.0000  1.0000  0.0000 
Ti32 -0.00049  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti17  0.06201  0.50000  0.51301  0.0000 -0.0000  0.0000 
Ti19  0.12451  0.50000  0.51301  0.0000 -0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_2(b) normfactor =  0.06322
Ti21  0.18701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti23  0.24951  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti25  0.31201  0.50000  0.51301  0.0000 -1.0000  0.0000 
Ti27  0.37451  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti29  0.43701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti31  0.49951  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti18  0.56201  0.50000  0.51301  0.0000  1.0000  0.0000 
Ti20  0.62451  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti22  0.68701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti24  0.74951  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti26  0.81201  0.50000  0.51301  0.0000 -1.0000  0.0000 
Ti28  0.87451  0.50000  0.51301  0.0000 -0.7071  0.0000 
Ti30  0.93701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti32 -0.00049  0.50000  0.51301  0.0000  0.7071  0.0000 
Ti17  0.06201  0.50000  0.51301  0.0000  1.0000  0.0000 
Ti19  0.12451  0.50000  0.51301  0.0000  0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_3(a) normfactor =  0.09079
Ti21  0.18701  0.50000  0.51301  0.0000  0.0000  1.0000 
Ti23  0.24951  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti25  0.31201  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti27  0.37451  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti29  0.43701  0.50000  0.51301  0.0000  0.0000 -1.0000 
Ti31  0.49951  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti18  0.56201  0.50000  0.51301  0.0000  0.0000 -0.0000 
Ti20  0.62451  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti22  0.68701  0.50000  0.51301  0.0000  0.0000  1.0000 
Ti24  0.74951  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti26  0.81201  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti28  0.87451  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti30  0.93701  0.50000  0.51301  0.0000  0.0000 -1.0000 
Ti32 -0.00049  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti17  0.06201  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti19  0.12451  0.50000  0.51301  0.0000  0.0000  0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[Ti2:a:dsp]A_3(b) normfactor =  0.09079
Ti21  0.18701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti23  0.24951  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti25  0.31201  0.50000  0.51301  0.0000  0.0000  1.0000 
Ti27  0.37451  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti29  0.43701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti31  0.49951  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti18  0.56201  0.50000  0.51301  0.0000  0.0000 -1.0000 
Ti20  0.62451  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti22  0.68701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti24  0.74951  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti26  0.81201  0.50000  0.51301  0.0000  0.0000  1.0000 
Ti28  0.87451  0.50000  0.51301  0.0000  0.0000  0.7071 
Ti30  0.93701  0.50000  0.51301  0.0000  0.0000  0.0000 
Ti32 -0.00049  0.50000  0.51301  0.0000  0.0000 -0.7071 
Ti17  0.06201  0.50000  0.51301  0.0000  0.0000 -1.0000 
Ti19  0.12451  0.50000  0.51301  0.0000  0.0000 -0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_1(a) normfactor =  0.00395
O54   0.17138  0.75000  0.51301 -1.0000  0.0000  0.0000 
O56   0.23388  0.75000  0.51301 -0.7071  0.0000  0.0000 
O58   0.29638  0.75000  0.51301 -0.0000  0.0000  0.0000 
O60   0.35888  0.75000  0.51301  0.7071  0.0000  0.0000 
O62   0.42138  0.75000  0.51301  1.0000  0.0000  0.0000 
O64   0.48388  0.75000  0.51301  0.7071  0.0000  0.0000 
O34   0.54638  0.75000  0.51301  0.0000  0.0000  0.0000 
O36   0.60888  0.75000  0.51301 -0.7071  0.0000  0.0000 
O38   0.67138  0.75000  0.51301 -1.0000  0.0000  0.0000 
O40   0.73388  0.75000  0.51301 -0.7071  0.0000  0.0000 
O42   0.79638  0.75000  0.51301 -0.0000  0.0000  0.0000 
O44   0.85888  0.75000  0.51301  0.7071  0.0000  0.0000 
O46   0.92138  0.75000  0.51301  1.0000  0.0000  0.0000 
O48   0.98388  0.75000  0.51301  0.7071  0.0000  0.0000 
O50   0.04638  0.75000  0.51301 -0.0000  0.0000  0.0000 
O52   0.10888  0.75000  0.51301 -0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_1(b) normfactor =  0.00395
O54   0.17138  0.75000  0.51301  0.0000  0.0000  0.0000 
O56   0.23388  0.75000  0.51301 -0.7071  0.0000  0.0000 
O58   0.29638  0.75000  0.51301 -1.0000  0.0000  0.0000 
O60   0.35888  0.75000  0.51301 -0.7071  0.0000  0.0000 
O62   0.42138  0.75000  0.51301  0.0000  0.0000  0.0000 
O64   0.48388  0.75000  0.51301  0.7071  0.0000  0.0000 
O34   0.54638  0.75000  0.51301  1.0000  0.0000  0.0000 
O36   0.60888  0.75000  0.51301  0.7071  0.0000  0.0000 
O38   0.67138  0.75000  0.51301  0.0000  0.0000  0.0000 
O40   0.73388  0.75000  0.51301 -0.7071  0.0000  0.0000 
O42   0.79638  0.75000  0.51301 -1.0000  0.0000  0.0000 
O44   0.85888  0.75000  0.51301 -0.7071  0.0000  0.0000 
O46   0.92138  0.75000  0.51301  0.0000  0.0000  0.0000 
O48   0.98388  0.75000  0.51301  0.7071  0.0000  0.0000 
O50   0.04638  0.75000  0.51301  1.0000  0.0000  0.0000 
O52   0.10888  0.75000  0.51301  0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_2(a) normfactor =  0.06322
O54   0.17138  0.75000  0.51301  0.0000 -1.0000  0.0000 
O56   0.23388  0.75000  0.51301  0.0000 -0.7071  0.0000 
O58   0.29638  0.75000  0.51301  0.0000 -0.0000  0.0000 
O60   0.35888  0.75000  0.51301  0.0000  0.7071  0.0000 
O62   0.42138  0.75000  0.51301  0.0000  1.0000  0.0000 
O64   0.48388  0.75000  0.51301  0.0000  0.7071  0.0000 
O34   0.54638  0.75000  0.51301  0.0000  0.0000  0.0000 
O36   0.60888  0.75000  0.51301  0.0000 -0.7071  0.0000 
O38   0.67138  0.75000  0.51301  0.0000 -1.0000  0.0000 
O40   0.73388  0.75000  0.51301  0.0000 -0.7071  0.0000 
O42   0.79638  0.75000  0.51301  0.0000 -0.0000  0.0000 
O44   0.85888  0.75000  0.51301  0.0000  0.7071  0.0000 
O46   0.92138  0.75000  0.51301  0.0000  1.0000  0.0000 
O48   0.98388  0.75000  0.51301  0.0000  0.7071  0.0000 
O50   0.04638  0.75000  0.51301  0.0000 -0.0000  0.0000 
O52   0.10888  0.75000  0.51301  0.0000 -0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_2(b) normfactor =  0.06322
O54   0.17138  0.75000  0.51301  0.0000  0.0000  0.0000 
O56   0.23388  0.75000  0.51301  0.0000 -0.7071  0.0000 
O58   0.29638  0.75000  0.51301  0.0000 -1.0000  0.0000 
O60   0.35888  0.75000  0.51301  0.0000 -0.7071  0.0000 
O62   0.42138  0.75000  0.51301  0.0000  0.0000  0.0000 
O64   0.48388  0.75000  0.51301  0.0000  0.7071  0.0000 
O34   0.54638  0.75000  0.51301  0.0000  1.0000  0.0000 
O36   0.60888  0.75000  0.51301  0.0000  0.7071  0.0000 
O38   0.67138  0.75000  0.51301  0.0000  0.0000  0.0000 
O40   0.73388  0.75000  0.51301  0.0000 -0.7071  0.0000 
O42   0.79638  0.75000  0.51301  0.0000 -1.0000  0.0000 
O44   0.85888  0.75000  0.51301  0.0000 -0.7071  0.0000 
O46   0.92138  0.75000  0.51301  0.0000  0.0000  0.0000 
O48   0.98388  0.75000  0.51301  0.0000  0.7071  0.0000 
O50   0.04638  0.75000  0.51301  0.0000  1.0000  0.0000 
O52   0.10888  0.75000  0.51301  0.0000  0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_3(a) normfactor =  0.09079
O54   0.17138  0.75000  0.51301  0.0000  0.0000  1.0000 
O56   0.23388  0.75000  0.51301  0.0000  0.0000  0.7071 
O58   0.29638  0.75000  0.51301  0.0000  0.0000  0.0000 
O60   0.35888  0.75000  0.51301  0.0000  0.0000 -0.7071 
O62   0.42138  0.75000  0.51301  0.0000  0.0000 -1.0000 
O64   0.48388  0.75000  0.51301  0.0000  0.0000 -0.7071 
O34   0.54638  0.75000  0.51301  0.0000  0.0000 -0.0000 
O36   0.60888  0.75000  0.51301  0.0000  0.0000  0.7071 
O38   0.67138  0.75000  0.51301  0.0000  0.0000  1.0000 
O40   0.73388  0.75000  0.51301  0.0000  0.0000  0.7071 
O42   0.79638  0.75000  0.51301  0.0000  0.0000  0.0000 
O44   0.85888  0.75000  0.51301  0.0000  0.0000 -0.7071 
O46   0.92138  0.75000  0.51301  0.0000  0.0000 -1.0000 
O48   0.98388  0.75000  0.51301  0.0000  0.0000 -0.7071 
O50   0.04638  0.75000  0.51301  0.0000  0.0000  0.0000 
O52   0.10888  0.75000  0.51301  0.0000  0.0000  0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[O1:a:dsp]A_3(b) normfactor =  0.09079
O54   0.17138  0.75000  0.51301  0.0000  0.0000  0.0000 
O56   0.23388  0.75000  0.51301  0.0000  0.0000  0.7071 
O58   0.29638  0.75000  0.51301  0.0000  0.0000  1.0000 
O60   0.35888  0.75000  0.51301  0.0000  0.0000  0.7071 
O62   0.42138  0.75000  0.51301  0.0000  0.0000  0.0000 
O64   0.48388  0.75000  0.51301  0.0000  0.0000 -0.7071 
O34   0.54638  0.75000  0.51301  0.0000  0.0000 -1.0000 
O36   0.60888  0.75000  0.51301  0.0000  0.0000 -0.7071 
O38   0.67138  0.75000  0.51301  0.0000  0.0000  0.0000 
O40   0.73388  0.75000  0.51301  0.0000  0.0000  0.7071 
O42   0.79638  0.75000  0.51301  0.0000  0.0000  1.0000 
O44   0.85888  0.75000  0.51301  0.0000  0.0000  0.7071 
O46   0.92138  0.75000  0.51301  0.0000  0.0000  0.0000 
O48   0.98388  0.75000  0.51301  0.0000  0.0000 -0.7071 
O50   0.04638  0.75000  0.51301  0.0000  0.0000 -1.0000 
O52   0.10888  0.75000  0.51301  0.0000  0.0000 -0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_1(a) normfactor =  0.00395
O24   0.20263  0.25000  0.51301 -1.0000  0.0000  0.0000 
O26   0.26513  0.25000  0.51301 -0.7071  0.0000  0.0000 
O28   0.32763  0.25000  0.51301 -0.0000  0.0000  0.0000 
O30   0.39013  0.25000  0.51301  0.7071  0.0000  0.0000 
O32   0.45263  0.25000  0.51301  1.0000  0.0000  0.0000 
O2    0.51513  0.25000  0.51301  0.7071  0.0000  0.0000 
O4    0.57763  0.25000  0.51301  0.0000  0.0000  0.0000 
O6    0.64013  0.25000  0.51301 -0.7071  0.0000  0.0000 
O8    0.70263  0.25000  0.51301 -1.0000  0.0000  0.0000 
O10   0.76513  0.25000  0.51301 -0.7071  0.0000  0.0000 
O12   0.82763  0.25000  0.51301 -0.0000  0.0000  0.0000 
O14   0.89013  0.25000  0.51301  0.7071  0.0000  0.0000 
O16   0.95263  0.25000  0.51301  1.0000  0.0000  0.0000 
O18   0.01513  0.25000  0.51301  0.7071  0.0000  0.0000 
O20   0.07763  0.25000  0.51301 -0.0000  0.0000  0.0000 
O22   0.14013  0.25000  0.51301 -0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_1(b) normfactor =  0.00395
O24   0.20263  0.25000  0.51301  0.0000  0.0000  0.0000 
O26   0.26513  0.25000  0.51301 -0.7071  0.0000  0.0000 
O28   0.32763  0.25000  0.51301 -1.0000  0.0000  0.0000 
O30   0.39013  0.25000  0.51301 -0.7071  0.0000  0.0000 
O32   0.45263  0.25000  0.51301  0.0000  0.0000  0.0000 
O2    0.51513  0.25000  0.51301  0.7071  0.0000  0.0000 
O4    0.57763  0.25000  0.51301  1.0000  0.0000  0.0000 
O6    0.64013  0.25000  0.51301  0.7071  0.0000  0.0000 
O8    0.70263  0.25000  0.51301  0.0000  0.0000  0.0000 
O10   0.76513  0.25000  0.51301 -0.7071  0.0000  0.0000 
O12   0.82763  0.25000  0.51301 -1.0000  0.0000  0.0000 
O14   0.89013  0.25000  0.51301 -0.7071  0.0000  0.0000 
O16   0.95263  0.25000  0.51301  0.0000  0.0000  0.0000 
O18   0.01513  0.25000  0.51301  0.7071  0.0000  0.0000 
O20   0.07763  0.25000  0.51301  1.0000  0.0000  0.0000 
O22   0.14013  0.25000  0.51301  0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_2(a) normfactor =  0.06322
O24   0.20263  0.25000  0.51301  0.0000 -1.0000  0.0000 
O26   0.26513  0.25000  0.51301  0.0000 -0.7071  0.0000 
O28   0.32763  0.25000  0.51301  0.0000 -0.0000  0.0000 
O30   0.39013  0.25000  0.51301  0.0000  0.7071  0.0000 
O32   0.45263  0.25000  0.51301  0.0000  1.0000  0.0000 
O2    0.51513  0.25000  0.51301  0.0000  0.7071  0.0000 
O4    0.57763  0.25000  0.51301  0.0000  0.0000  0.0000 
O6    0.64013  0.25000  0.51301  0.0000 -0.7071  0.0000 
O8    0.70263  0.25000  0.51301  0.0000 -1.0000  0.0000 
O10   0.76513  0.25000  0.51301  0.0000 -0.7071  0.0000 
O12   0.82763  0.25000  0.51301  0.0000 -0.0000  0.0000 
O14   0.89013  0.25000  0.51301  0.0000  0.7071  0.0000 
O16   0.95263  0.25000  0.51301  0.0000  1.0000  0.0000 
O18   0.01513  0.25000  0.51301  0.0000  0.7071  0.0000 
O20   0.07763  0.25000  0.51301  0.0000 -0.0000  0.0000 
O22   0.14013  0.25000  0.51301  0.0000 -0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_2(b) normfactor =  0.06322
O24   0.20263  0.25000  0.51301  0.0000  0.0000  0.0000 
O26   0.26513  0.25000  0.51301  0.0000 -0.7071  0.0000 
O28   0.32763  0.25000  0.51301  0.0000 -1.0000  0.0000 
O30   0.39013  0.25000  0.51301  0.0000 -0.7071  0.0000 
O32   0.45263  0.25000  0.51301  0.0000  0.0000  0.0000 
O2    0.51513  0.25000  0.51301  0.0000  0.7071  0.0000 
O4    0.57763  0.25000  0.51301  0.0000  1.0000  0.0000 
O6    0.64013  0.25000  0.51301  0.0000  0.7071  0.0000 
O8    0.70263  0.25000  0.51301  0.0000  0.0000  0.0000 
O10   0.76513  0.25000  0.51301  0.0000 -0.7071  0.0000 
O12   0.82763  0.25000  0.51301  0.0000 -1.0000  0.0000 
O14   0.89013  0.25000  0.51301  0.0000 -0.7071  0.0000 
O16   0.95263  0.25000  0.51301  0.0000  0.0000  0.0000 
O18   0.01513  0.25000  0.51301  0.0000  0.7071  0.0000 
O20   0.07763  0.25000  0.51301  0.0000  1.0000  0.0000 
O22   0.14013  0.25000  0.51301  0.0000  0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_3(a) normfactor =  0.09079
O24   0.20263  0.25000  0.51301  0.0000  0.0000  1.0000 
O26   0.26513  0.25000  0.51301  0.0000  0.0000  0.7071 
O28   0.32763  0.25000  0.51301  0.0000  0.0000  0.0000 
O30   0.39013  0.25000  0.51301  0.0000  0.0000 -0.7071 
O32   0.45263  0.25000  0.51301  0.0000  0.0000 -1.0000 
O2    0.51513  0.25000  0.51301  0.0000  0.0000 -0.7071 
O4    0.57763  0.25000  0.51301  0.0000  0.0000 -0.0000 
O6    0.64013  0.25000  0.51301  0.0000  0.0000  0.7071 
O8    0.70263  0.25000  0.51301  0.0000  0.0000  1.0000 
O10   0.76513  0.25000  0.51301  0.0000  0.0000  0.7071 
O12   0.82763  0.25000  0.51301  0.0000  0.0000  0.0000 
O14   0.89013  0.25000  0.51301  0.0000  0.0000 -0.7071 
O16   0.95263  0.25000  0.51301  0.0000  0.0000 -1.0000 
O18   0.01513  0.25000  0.51301  0.0000  0.0000 -0.7071 
O20   0.07763  0.25000  0.51301  0.0000  0.0000  0.0000 
O22   0.14013  0.25000  0.51301  0.0000  0.0000  0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[O2:a:dsp]A_3(b) normfactor =  0.09079
O24   0.20263  0.25000  0.51301  0.0000  0.0000  0.0000 
O26   0.26513  0.25000  0.51301  0.0000  0.0000  0.7071 
O28   0.32763  0.25000  0.51301  0.0000  0.0000  1.0000 
O30   0.39013  0.25000  0.51301  0.0000  0.0000  0.7071 
O32   0.45263  0.25000  0.51301  0.0000  0.0000  0.0000 
O2    0.51513  0.25000  0.51301  0.0000  0.0000 -0.7071 
O4    0.57763  0.25000  0.51301  0.0000  0.0000 -1.0000 
O6    0.64013  0.25000  0.51301  0.0000  0.0000 -0.7071 
O8    0.70263  0.25000  0.51301  0.0000  0.0000  0.0000 
O10   0.76513  0.25000  0.51301  0.0000  0.0000  0.7071 
O12   0.82763  0.25000  0.51301  0.0000  0.0000  1.0000 
O14   0.89013  0.25000  0.51301  0.0000  0.0000  0.7071 
O16   0.95263  0.25000  0.51301  0.0000  0.0000  0.0000 
O18   0.01513  0.25000  0.51301  0.0000  0.0000 -0.7071 
O20   0.07763  0.25000  0.51301  0.0000  0.0000 -1.0000 
O22   0.14013  0.25000  0.51301  0.0000  0.0000 -0.7071 

P1[1/8,0,0]GP1GQ1(a,b)[O3:a:dsp]A_1(a) normfactor =  0.00395
O37   0.17138  0.25000  0.51301 -1.0000  0.0000  0.0000 
O39   0.23388  0.25000  0.51301 -0.7071  0.0000  0.0000 
O41   0.29638  0.25000  0.51301 -0.0000  0.0000  0.0000 
O43   0.35888  0.25000  0.51301  0.7071  0.0000  0.0000 
O45   0.42138  0.25000  0.51301  1.0000  0.0000  0.0000 
O47   0.48388  0.25000  0.51301  0.7071  0.0000  0.0000 
O49   0.54638  0.25000  0.51301  0.0000  0.0000  0.0000 
O51   0.60888  0.25000  0.51301 -0.7071  0.0000  0.0000 
O53   0.67138  0.25000  0.51301 -1.0000  0.0000  0.0000 
O55   0.73388  0.25000  0.51301 -0.7071  0.0000  0.0000 
O57   0.79638  0.25000  0.51301 -0.0000  0.0000  0.0000 
O59   0.85888  0.25000  0.51301  0.7071  0.0000  0.0000 
O61   0.92138  0.25000  0.51301  1.0000  0.0000  0.0000 
O63   0.98388  0.25000  0.51301  0.7071  0.0000  0.0000 
O33   0.04638  0.25000  0.51301 -0.0000  0.0000  0.0000 
O35   0.10888  0.25000  0.51301 -0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O3:a:dsp]A_1(b) normfactor =  0.00395
O37   0.17138  0.25000  0.51301  0.0000  0.0000  0.0000 
O39   0.23388  0.25000  0.51301 -0.7071  0.0000  0.0000 
O41   0.29638  0.25000  0.51301 -1.0000  0.0000  0.0000 
O43   0.35888  0.25000  0.51301 -0.7071  0.0000  0.0000 
O45   0.42138  0.25000  0.51301  0.0000  0.0000  0.0000 
O47   0.48388  0.25000  0.51301  0.7071  0.0000  0.0000 
O49   0.54638  0.25000  0.51301  1.0000  0.0000  0.0000 
O51   0.60888  0.25000  0.51301  0.7071  0.0000  0.0000 
O53   0.67138  0.25000  0.51301  0.0000  0.0000  0.0000 
O55   0.73388  0.25000  0.51301 -0.7071  0.0000  0.0000 
O57   0.79638  0.25000  0.51301 -1.0000  0.0000  0.0000 
O59   0.85888  0.25000  0.51301 -0.7071  0.0000  0.0000 
O61   0.92138  0.25000  0.51301  0.0000  0.0000  0.0000 
O63   0.98388  0.25000  0.51301  0.7071  0.0000  0.0000 
O33   0.04638  0.25000  0.51301  1.0000  0.0000  0.0000 
O35   0.10888  0.25000  0.51301  0.7071  0.0000  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O3:a:dsp]A_2(a) normfactor =  0.06322
O37   0.17138  0.25000  0.51301  0.0000 -1.0000  0.0000 
O39   0.23388  0.25000  0.51301  0.0000 -0.7071  0.0000 
O41   0.29638  0.25000  0.51301  0.0000 -0.0000  0.0000 
O43   0.35888  0.25000  0.51301  0.0000  0.7071  0.0000 
O45   0.42138  0.25000  0.51301  0.0000  1.0000  0.0000 
O47   0.48388  0.25000  0.51301  0.0000  0.7071  0.0000 
O49   0.54638  0.25000  0.51301  0.0000  0.0000  0.0000 
O51   0.60888  0.25000  0.51301  0.0000 -0.7071  0.0000 
O53   0.67138  0.25000  0.51301  0.0000 -1.0000  0.0000 
O55   0.73388  0.25000  0.51301  0.0000 -0.7071  0.0000 
O57   0.79638  0.25000  0.51301  0.0000 -0.0000  0.0000 
O59   0.85888  0.25000  0.51301  0.0000  0.7071  0.0000 
O61   0.92138  0.25000  0.51301  0.0000  1.0000  0.0000 
O63   0.98388  0.25000  0.51301  0.0000  0.7071  0.0000 
O33   0.04638  0.25000  0.51301  0.0000 -0.0000  0.0000 
O35   0.10888  0.25000  0.51301  0.0000 -0.7071  0.0000 

P1[1/8,0,0]GP1GQ1(a,b)[O3:a:dsp]A_2(b) normfactor =  0.06322
O37   0.17138  0.25000  0.51301  0.0000  0.0000  0.0000 
O39   0.23388  0.25000  0.51301  0.0000 -0.7071  0.0000 
O41   0.29638  0.25000  0.51301  0.0000 -1.0000  0.0000 
O43   0.35888  0.25000  0.51301  0.0000 -0.7071  0.0000 
O45   0.42138  0.25000  0.51301  0.0000  0.0000  0.0000 
O47   0.48388  0.25000  0.51301  0.0000  0.7071  0.0000 
O49   0.54638  0.25000  0.51301  0.0000  1.0000  0.0000 
O51   0.60888  0.25000  0.51301  0.0000  0.7071  0.0000 
O53   0.67138  0.25000  0.51301  0.0000  0.0000  0.0000 
O55   0.73388  0.25000  0.51301  0.0000 -0.7071  0.0000 
O57   0.79638  0.25000  0.51301  0.0000 -1.0000  0.0000 
O59   0.85888  0.25000  0.51301  0.0000 -0.7071  0.0000 
O61   0.92138  0.25000  0.51301  0.0000  0.0000  0.0000 
O63   0.98388  0.25000  0.51301  0.0000  0.7071  0.0000 
O33   0.04638  0.25000  0.51301  0.0000  1.0000  0.0000 
O35   0.10888  0.25000  0.51301  0.0000  0.7071  0.0000 

